workflow_id,title,specialty_id,specialty_name,semantic_aliases_count,matching_terms_count,supporting_terms_count,chips_count,has_autofill,has_source_history_draft,has_scribe_clean_history_template,history_placeholder_count,has_exam_details,has_investigation_options,has_plan_options,has_medication_options,review_required,safety_note,risk_level,risk_reasons,matching_readiness_status,matching_readiness_reasons,scribe_readiness_status,reviewed_by,review_type,date_reviewed,blockers,missing_fields
"peds-medication-allergy-documentation-child","Medication allergy documentation child","pediatrics","Pediatrics","0","1","143","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","poor","matching terms are sparse | semantic aliases are sparse | semantic aliases missing","needs_review","","","","Clinician review required by source data",""
"peds-menstrual-concern-in-adolescent","Menstrual concern in adolescent","pediatrics","Pediatrics","2","2","140","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-minor-head-injury-follow-up-child","Minor head injury follow-up child","pediatrics","Pediatrics","1","2","149","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","emergency","plan/investigation keyword present | title keyword: head injury","needs_cleanup","emergency workflow requires careful handling | matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data | Emergency workflows require clinician sign-off | High-risk workflow requires manual review",""
"peds-mood-concern-in-adolescent","Mood concern in adolescent","pediatrics","Pediatrics","2","2","140","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-newborn-feeding-review","Newborn feeding review","pediatrics","Pediatrics","2","2","148","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-newborn-jaundice-follow-up","Newborn jaundice follow-up","pediatrics","Pediatrics","1","2","148","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-obesity-follow-up-in-child","Obesity follow-up in child","pediatrics","Pediatrics","1","2","148","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-abdominal-pain-follow-up","Pediatric abdominal pain follow-up","pediatrics","Pediatrics","1","2","147","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-allergic-rhinitis","Pediatric allergic rhinitis","pediatrics","Pediatrics","2","2","141","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-allergy-action-plan-documentation","Pediatric allergy action plan documentation","pediatrics","Pediatrics","0","1","143","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","poor","matching terms are sparse | semantic aliases are sparse | semantic aliases missing","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-anemia-result-review","Pediatric anemia result review","pediatrics","Pediatrics","2","2","152","24","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-asthma-review","Pediatric asthma review","pediatrics","Pediatrics","2","2","149","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-chronic-disease-follow-up","Pediatric chronic disease follow-up","pediatrics","Pediatrics","1","2","148","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-constipation","Pediatric constipation","pediatrics","Pediatrics","2","2","140","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-cough-follow-up","Pediatric cough follow-up","pediatrics","Pediatrics","1","2","148","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-diarrhea-follow-up","Pediatric diarrhea follow-up","pediatrics","Pediatrics","1","2","148","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-dizziness","Pediatric dizziness","pediatrics","Pediatrics","2","2","140","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-eczema-follow-up","Pediatric eczema follow-up","pediatrics","Pediatrics","1","2","148","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-fatigue","Pediatric fatigue","pediatrics","Pediatrics","2","2","140","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-fever-follow-up","Pediatric fever follow-up","pediatrics","Pediatrics","1","2","148","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-headache-follow-up","Pediatric headache follow-up","pediatrics","Pediatrics","1","2","148","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-injury-follow-up","Pediatric injury follow-up","pediatrics","Pediatrics","1","2","148","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-medication-review","Pediatric medication review","pediatrics","Pediatrics","0","1","150","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","poor","matching terms are sparse | semantic aliases are sparse | semantic aliases missing","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-rash-documentation","Pediatric rash documentation","pediatrics","Pediatrics","3","3","140","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-result-review","Pediatric result review","pediatrics","Pediatrics","2","2","151","24","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-travel-advice-documentation","Pediatric travel advice documentation","pediatrics","Pediatrics","0","1","142","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","poor","matching terms are sparse | semantic aliases are sparse | semantic aliases missing","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-urinary-symptoms","Pediatric urinary symptoms","pediatrics","Pediatrics","1","2","141","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-vitamin-d-review","Pediatric vitamin D review","pediatrics","Pediatrics","2","2","149","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-vomiting-follow-up","Pediatric vomiting follow-up","pediatrics","Pediatrics","1","2","148","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-wheeze-follow-up","Pediatric wheeze follow-up","pediatrics","Pediatrics","1","2","148","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-pediatric-wound-review","Pediatric wound review","pediatrics","Pediatrics","2","2","149","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-poor-weight-gain","Poor weight gain","pediatrics","Pediatrics","2","2","141","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-post-viral-pediatric-review","Post-viral pediatric review","pediatrics","Pediatrics","2","2","149","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-puberty-concern","Puberty concern","pediatrics","Pediatrics","2","2","139","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-recurrent-infections-in-child","Recurrent infections in child","pediatrics","Pediatrics","2","2","141","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-safeguarding-prompt-documentation","Safeguarding prompt documentation","pediatrics","Pediatrics","3","3","139","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-school-absence-note","School absence note","pediatrics","Pediatrics","2","2","140","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-school-performance-concern","School performance concern","pediatrics","Pediatrics","2","2","139","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-short-stature-review","Short stature review","pediatrics","Pediatrics","2","2","149","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-sleep-difficulty-in-child","Sleep difficulty in child","pediatrics","Pediatrics","2","2","138","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-speech-delay-concern","Speech delay concern","pediatrics","Pediatrics","2","2","140","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-sports-clearance-documentation","Sports clearance documentation","pediatrics","Pediatrics","3","3","140","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-tall-stature-review","Tall stature review","pediatrics","Pediatrics","2","2","149","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-toilet-training-concern","Toilet training concern","pediatrics","Pediatrics","2","2","140","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-tonsil-symptoms-in-child","Tonsil symptoms in child","pediatrics","Pediatrics","1","2","141","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-underweight-follow-up-in-child","Underweight follow-up in child","pediatrics","Pediatrics","1","2","148","23","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-vaccine-counseling-documentation","Vaccine counseling documentation","pediatrics","Pediatrics","3","3","140","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-vision-concern-in-child","Vision concern in child","pediatrics","Pediatrics","2","2","140","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"peds-well-child-check","Well-child check","pediatrics","Pediatrics","2","2","141","22","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"prev-advance-directive-documentation","Advance directive documentation","preventive_care_screening_counseling_administrative_documentation","Preventive care / screening / counseling / administrative documentation","3","3","136","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
"prev-alcohol-risk-screening","Alcohol risk screening","preventive_care_screening_counseling_administrative_documentation","Preventive care / screening / counseling / administrative documentation","2","2","136","21","true","true","true","6","true","true","true","false","true","Documentation draft only. Clinician review required. | Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation prompts only. Clinician review required. | Documented if assessed. Documented. Documented. Documented. Documentation support only. Clinician review required. | Reviewed if relevant. Reviewed. Reviewed. Reviewed. Documentation prompts only. Clinician review required.","routine","","needs_cleanup","matching terms are sparse | semantic aliases are sparse","needs_review","","","","Clinician review required by source data",""
