"workflow_number","workflow_id","workflow_title","specialty","item_id","item_category","item_type","item_text","activation_state","current_evidence_status","currently_associated_source_ids","current_uae_applicability_status","safety_classification","clinician_review_required","safety_review_required","candidate_count","candidate_evidence_links"
"21","peds-vomiting-diarrhea","Vomiting / diarrhea","Pediatrics","peds-vomiting-diarrhea--matching-alias--alias-13","aliases_and_matching_terms","matching_alias","Baby stomach bug","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""peds-vomiting-diarrhea"",""item_id"":""peds-vomiting-diarrhea--matching-alias--alias-13"",""source_id"":""dha-telehealth-gastroenteritis-children-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Virtual Management of Gastroenteritis in Children – 07"",""official_url"":""https://dha.gov.ae/uploads/032024/07%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20for%20Virtual%20Management%20of%20Gastroenteritis%20in%20Children2024321201.pdf"",""evidence_location"":{""section_id"":""dha-peds-gastro-v2-diagnosis"",""heading"":""7. Diagnosis"",""locator"":""page 14""},""concise_evidence_summary"":""Defines the acute gastroenteritis symptom pattern and limits laboratory studies to atypical or targeted presentations."",""exact_relationship"":""The exact diagnosis section supports these acute gastroenteritis and vomiting or diarrhea terms without extending to other causes."",""support_classification"":""partial_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-18"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"21","peds-vomiting-diarrhea","Vomiting / diarrhea","Pediatrics","peds-vomiting-diarrhea--matching-alias--alias-14","aliases_and_matching_terms","matching_alias","child gastroenteritis","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""peds-vomiting-diarrhea"",""item_id"":""peds-vomiting-diarrhea--matching-alias--alias-14"",""source_id"":""dha-telehealth-gastroenteritis-children-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Virtual Management of Gastroenteritis in Children – 07"",""official_url"":""https://dha.gov.ae/uploads/032024/07%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20for%20Virtual%20Management%20of%20Gastroenteritis%20in%20Children2024321201.pdf"",""evidence_location"":{""section_id"":""dha-peds-gastro-v2-diagnosis"",""heading"":""7. Diagnosis"",""locator"":""page 14""},""concise_evidence_summary"":""Defines the acute gastroenteritis symptom pattern and limits laboratory studies to atypical or targeted presentations."",""exact_relationship"":""The exact diagnosis section supports these acute gastroenteritis and vomiting or diarrhea terms without extending to other causes."",""support_classification"":""partial_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-18"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"21","peds-vomiting-diarrhea","Vomiting / diarrhea","Pediatrics","peds-vomiting-diarrhea--matching-alias--alias-15","aliases_and_matching_terms","matching_alias","infant diarrhea vomiting","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""peds-vomiting-diarrhea"",""item_id"":""peds-vomiting-diarrhea--matching-alias--alias-15"",""source_id"":""dha-telehealth-gastroenteritis-children-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Virtual Management of Gastroenteritis in Children – 07"",""official_url"":""https://dha.gov.ae/uploads/032024/07%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20for%20Virtual%20Management%20of%20Gastroenteritis%20in%20Children2024321201.pdf"",""evidence_location"":{""section_id"":""dha-peds-gastro-v2-diagnosis"",""heading"":""7. Diagnosis"",""locator"":""page 14""},""concise_evidence_summary"":""Defines the acute gastroenteritis symptom pattern and limits laboratory studies to atypical or targeted presentations."",""exact_relationship"":""The exact diagnosis section supports these acute gastroenteritis and vomiting or diarrhea terms without extending to other causes."",""support_classification"":""partial_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-18"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"21","peds-vomiting-diarrhea","Vomiting / diarrhea","Pediatrics","peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s1","chips","chip_symptoms","vomiting","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""peds-vomiting-diarrhea"",""item_id"":""peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s1"",""source_id"":""dha-telehealth-gastroenteritis-children-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Virtual Management of Gastroenteritis in Children – 07"",""official_url"":""https://dha.gov.ae/uploads/032024/07%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20for%20Virtual%20Management%20of%20Gastroenteritis%20in%20Children2024321201.pdf"",""evidence_location"":{""section_id"":""dha-peds-gastro-v2-history"",""heading"":""Appendix 2 — important aspects of history"",""locator"":""pages 31–32""},""concise_evidence_summary"":""Specifies duration, stool and emesis character, urine output, intake, fever, abdominal pain, medication, contact, and exposure history."",""exact_relationship"":""The exact history appendix supports these stool, vomiting, fever, pain, intake, urine, and structured-history fields."",""support_classification"":""partial_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-18"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"21","peds-vomiting-diarrhea","Vomiting / diarrhea","Pediatrics","peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s2","chips","chip_symptoms","vomiting frequency","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""peds-vomiting-diarrhea"",""item_id"":""peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s2"",""source_id"":""dha-telehealth-gastroenteritis-children-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Virtual Management of Gastroenteritis in Children – 07"",""official_url"":""https://dha.gov.ae/uploads/032024/07%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20for%20Virtual%20Management%20of%20Gastroenteritis%20in%20Children2024321201.pdf"",""evidence_location"":{""section_id"":""dha-peds-gastro-v2-history"",""heading"":""Appendix 2 — important aspects of history"",""locator"":""pages 31–32""},""concise_evidence_summary"":""Specifies duration, stool and emesis character, urine output, intake, fever, abdominal pain, medication, contact, and exposure history."",""exact_relationship"":""The exact history appendix supports these stool, vomiting, fever, pain, intake, urine, and structured-history fields."",""support_classification"":""partial_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-18"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"21","peds-vomiting-diarrhea","Vomiting / diarrhea","Pediatrics","peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s3","chips","chip_symptoms","diarrhea","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""peds-vomiting-diarrhea"",""item_id"":""peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s3"",""source_id"":""dha-telehealth-gastroenteritis-children-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Virtual Management of Gastroenteritis in Children – 07"",""official_url"":""https://dha.gov.ae/uploads/032024/07%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20for%20Virtual%20Management%20of%20Gastroenteritis%20in%20Children2024321201.pdf"",""evidence_location"":{""section_id"":""dha-peds-gastro-v2-history"",""heading"":""Appendix 2 — important aspects of history"",""locator"":""pages 31–32""},""concise_evidence_summary"":""Specifies duration, stool and emesis character, urine output, intake, fever, abdominal pain, medication, contact, and exposure history."",""exact_relationship"":""The exact history appendix supports these stool, vomiting, fever, pain, intake, urine, and structured-history fields."",""support_classification"":""partial_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-18"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"21","peds-vomiting-diarrhea","Vomiting / diarrhea","Pediatrics","peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s4","chips","chip_symptoms","diarrhea frequency","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""peds-vomiting-diarrhea"",""item_id"":""peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s4"",""source_id"":""dha-telehealth-gastroenteritis-children-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Virtual Management of Gastroenteritis in Children – 07"",""official_url"":""https://dha.gov.ae/uploads/032024/07%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20for%20Virtual%20Management%20of%20Gastroenteritis%20in%20Children2024321201.pdf"",""evidence_location"":{""section_id"":""dha-peds-gastro-v2-history"",""heading"":""Appendix 2 — important aspects of history"",""locator"":""pages 31–32""},""concise_evidence_summary"":""Specifies duration, stool and emesis character, urine output, intake, fever, abdominal pain, medication, contact, and exposure history."",""exact_relationship"":""The exact history appendix supports these stool, vomiting, fever, pain, intake, urine, and structured-history fields."",""support_classification"":""partial_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-18"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"21","peds-vomiting-diarrhea","Vomiting / diarrhea","Pediatrics","peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s5","chips","chip_symptoms","watery stool","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""peds-vomiting-diarrhea"",""item_id"":""peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s5"",""source_id"":""dha-telehealth-gastroenteritis-children-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Virtual Management of Gastroenteritis in Children – 07"",""official_url"":""https://dha.gov.ae/uploads/032024/07%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20for%20Virtual%20Management%20of%20Gastroenteritis%20in%20Children2024321201.pdf"",""evidence_location"":{""section_id"":""dha-peds-gastro-v2-history"",""heading"":""Appendix 2 — important aspects of history"",""locator"":""pages 31–32""},""concise_evidence_summary"":""Specifies duration, stool and emesis character, urine output, intake, fever, abdominal pain, medication, contact, and exposure history."",""exact_relationship"":""The exact history appendix supports these stool, vomiting, fever, pain, intake, urine, and structured-history fields."",""support_classification"":""partial_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-18"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"21","peds-vomiting-diarrhea","Vomiting / diarrhea","Pediatrics","peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s6","chips","chip_symptoms","blood or mucus in stool","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""peds-vomiting-diarrhea"",""item_id"":""peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s6"",""source_id"":""dha-telehealth-gastroenteritis-children-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Virtual Management of Gastroenteritis in Children – 07"",""official_url"":""https://dha.gov.ae/uploads/032024/07%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20for%20Virtual%20Management%20of%20Gastroenteritis%20in%20Children2024321201.pdf"",""evidence_location"":{""section_id"":""dha-peds-gastro-v2-history"",""heading"":""Appendix 2 — important aspects of history"",""locator"":""pages 31–32""},""concise_evidence_summary"":""Specifies duration, stool and emesis character, urine output, intake, fever, abdominal pain, medication, contact, and exposure history."",""exact_relationship"":""The exact history appendix supports these stool, vomiting, fever, pain, intake, urine, and structured-history fields."",""support_classification"":""partial_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-18"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"21","peds-vomiting-diarrhea","Vomiting / diarrhea","Pediatrics","peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s7","chips","chip_symptoms","fever","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""peds-vomiting-diarrhea"",""item_id"":""peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s7"",""source_id"":""dha-telehealth-gastroenteritis-children-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Virtual Management of Gastroenteritis in Children – 07"",""official_url"":""https://dha.gov.ae/uploads/032024/07%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20for%20Virtual%20Management%20of%20Gastroenteritis%20in%20Children2024321201.pdf"",""evidence_location"":{""section_id"":""dha-peds-gastro-v2-history"",""heading"":""Appendix 2 — important aspects of history"",""locator"":""pages 31–32""},""concise_evidence_summary"":""Specifies duration, stool and emesis character, urine output, intake, fever, abdominal pain, medication, contact, and exposure history."",""exact_relationship"":""The exact history appendix supports these stool, vomiting, fever, pain, intake, urine, and structured-history fields."",""support_classification"":""partial_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-18"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"21","peds-vomiting-diarrhea","Vomiting / diarrhea","Pediatrics","peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s8","chips","chip_symptoms","abdominal pain","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""peds-vomiting-diarrhea"",""item_id"":""peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s8"",""source_id"":""dha-telehealth-gastroenteritis-children-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Virtual Management of Gastroenteritis in Children – 07"",""official_url"":""https://dha.gov.ae/uploads/032024/07%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20for%20Virtual%20Management%20of%20Gastroenteritis%20in%20Children2024321201.pdf"",""evidence_location"":{""section_id"":""dha-peds-gastro-v2-history"",""heading"":""Appendix 2 — important aspects of history"",""locator"":""pages 31–32""},""concise_evidence_summary"":""Specifies duration, stool and emesis character, urine output, intake, fever, abdominal pain, medication, contact, and exposure history."",""exact_relationship"":""The exact history appendix supports these stool, vomiting, fever, pain, intake, urine, and structured-history fields."",""support_classification"":""partial_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-18"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"21","peds-vomiting-diarrhea","Vomiting / diarrhea","Pediatrics","peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s9","chips","chip_symptoms","reduced oral intake","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""peds-vomiting-diarrhea"",""item_id"":""peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s9"",""source_id"":""dha-telehealth-gastroenteritis-children-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Virtual Management of Gastroenteritis in Children – 07"",""official_url"":""https://dha.gov.ae/uploads/032024/07%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20for%20Virtual%20Management%20of%20Gastroenteritis%20in%20Children2024321201.pdf"",""evidence_location"":{""section_id"":""dha-peds-gastro-v2-history"",""heading"":""Appendix 2 — important aspects of history"",""locator"":""pages 31–32""},""concise_evidence_summary"":""Specifies duration, stool and emesis character, urine output, intake, fever, abdominal pain, medication, contact, and exposure history."",""exact_relationship"":""The exact history appendix supports these stool, vomiting, fever, pain, intake, urine, and structured-history fields."",""support_classification"":""partial_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-18"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
"21","peds-vomiting-diarrhea","Vomiting / diarrhea","Pediatrics","peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s10","chips","chip_symptoms","reduced urine output","optional","unsupported_legacy_review_required","[]","partial_applicability","routine_documentation","true","false","1","[{""workflow_id"":""peds-vomiting-diarrhea"",""item_id"":""peds-vomiting-diarrhea--chip-symptoms--peds-vomiting-diarrhea-s10"",""source_id"":""dha-telehealth-gastroenteritis-children-v2-2024"",""official_source_title"":""DHA Telehealth Clinical Guidelines for Virtual Management of Gastroenteritis in Children – 07"",""official_url"":""https://dha.gov.ae/uploads/032024/07%20-%20DHA%20Telehealth%20Clinical%20Guidelines%20for%20Virtual%20Management%20of%20Gastroenteritis%20in%20Children2024321201.pdf"",""evidence_location"":{""section_id"":""dha-peds-gastro-v2-history"",""heading"":""Appendix 2 — important aspects of history"",""locator"":""pages 31–32""},""concise_evidence_summary"":""Specifies duration, stool and emesis character, urine output, intake, fever, abdominal pain, medication, contact, and exposure history."",""exact_relationship"":""The exact history appendix supports these stool, vomiting, fever, pain, intake, urine, and structured-history fields."",""support_classification"":""partial_support"",""jurisdiction"":""Dubai, United Arab Emirates"",""uae_applicability"":{""classification"":""uae_specific"",""research_assessment"":""Verified for Dubai and DHA-licensed telehealth only; broader UAE applicability is not asserted.""},""evidence_date_provenance"":{""publication_date"":null,""effective_date"":null,""revision_date"":null,""version"":""Version 2; Issue 2; DHA/HRS/HPSD/CG-18"",""verification_date"":""2026-07-11"",""recency_basis"":""weaker_metadata"",""basis_field"":""recency_verification.revision_due"",""basis_raw_value"":""2029-02-21"",""basis_precision"":""day""},""source_recency_status"":""weaker_metadata_current"",""reviewer_required"":true,""safety_review_required"":false,""candidate_status"":""clinician_review_required"",""authority"":{""generated_for"":""qualified_clinician_review"",""approval_status"":""not_approved"",""production_use"":""prohibited_until_qualified_clinician_approval_and_existing_signing_controls_complete"",""autonomous_treatment_recommendation"":false,""dose_invention"":false,""diagnosis_invention"":false,""expansion_beyond_cited_evidence"":false}}]"
